Reaction ID,Confidence Score
HMR_0233,1
HMR_0234,1
HMR_0239,1
HMR_0290,1
HMR_0291,1
HMR_0293,1
EX_tiggly_e,0
TD2GLTRCOAm,3
3HGLUTCOAm,3
3OHGLUTACtm,3
3OHGLUTACte,3
EX_3ohglutac_e,0
GLUTCONtm,3
GLUTCONte,3
EX_glutcon_e,0
3HIVActm,3
EX_3hivac_e,0
3OHSEBACx,3
3OHSEBACtxc,3
3OHSEBACte,3
EX_3ohsebac_e,0
3OHSUBCOAx,4
HMR_0296,1
HMR_0297,1
HMR_0298,1
HMR_0299,1
HMR_0300,1
HMR_0301,1
HMR_0307,1
HMR_0308,1
HMR_0309,1
HMR_0310,1
HMR_0311,1
HMR_0317,1
HMR_0321,1
HMR_0323,1
HMR_0326,1
3OHSUBACtxc,3
3OHSUBACte,3
EX_3ohsubac_e,0
CAPROICc,3
EX_5ohhexa_e,0
7OHOCTAc,3
7OHOCTAte,3
EX_7ohocata_e,0
ETHMALCOAc,4
ETHMALACc,4
ETHMALACte,3
HEXGLYc,4
METHSUCCOAc,3
METHSUCCte,3
EX_methsucc_e,0
SUBGLYte,3
4OHBUTm,3
4OHBUTtce,3
HMR_0327,1
HMR_0328,1
HMR_0343,1
FACOAE1839Z12Z15Z,1
HMR_0359,1
HMR_0362,1
HMR_0363,1
HMR_0366,1
HMR_0370,1
HMR_0374,1
HMR_0375,1
HMR_0378,1
HMR_0380,1
HMR_0382,1
HMR_0385,1
HMR_0387,1
HMR_0388,1
HMR_0389,1
HMR_0808,1
HMR_0812,1
HMR_0815,1
HMR_0816,1
HMR_0819,1
3AIBSYMPt,2
C14771UPKt,3
CE1243UPKt,3
SPHMYLN18118_hs_ATPt,4
SPHMYLN181181_hs_ATPt,4
SPHMYLN181201_hs_ATPt,4
SPHMYLN18122_hs_ATPt,4
SPHMYLN181221_hs_ATPt,4
SPHMYLN18123_hs_ATPt,4
SPHMYLN1824_hs_ATPt,4
SPHMYLN1825_hs_ATPt,4
THEXDDm,4
THEXDDtm,3
THEXDDte,3
HEXDTRm,4
HPDECEtm,3
HPDECEte,3
EX_hpdece_e,0
5EIPENCm,4
5EIPENCtm,3
EX_5eipenc_e,0
ANDRSTNDNte,3
ANDRSTANDRte,3
CE2209te,3
C05299te,3
C05302te,3
HMR_0820,1
HMR_0821,1
HMR_0828,1
HMR_0829,1
HMR_0831,1
HMR_0835,1
HMR_0842,1
HMR_0844,1
HMR_0848,1
HMR_0849,1
HMR_0851,1
HMR_0854,1
HMR_0859,1
HMR_0860,1
HMR_0864,1
HMR_0867,1
HMR_0878,1
HMR_0889,1
HMR_0906,1
HMR_0908,1
HMR_0909,1
HMR_0913,1
PGESc,1
HMR_1737,1
HMR_1739,1
HMR_1742,1
HMR_1750,1
CE5072te,3
11DOCRTSTRNte,3
PRGNLONEte,3
17AHPRGNLONEte,3
PRGNLONESte,3
MMAt2e,3
CE2006te,3
N8ASPMDte,3
CE4890te2,3
C09642te,3
EX_andrstndn_e,0
EANDRSTRNtr,3
EX_eandrstrn_e,0
ESTRONEte,3
EX_C05298_e,0
EX_C05301_e,0
EX_CE5072_e,0
EX_11docrtstrn_e,0
EX_CE2211_e,0
EX_17ahprgstrn_e,0
HC02020te,3
EX_HC02020_e,0
XOL24OHtr,3
XOL27OHte,3
HMR_1752,1
HMR_1754,1
HMR_1760,1
HMR_1764,1
HMR_1766,1
HMR_1769,1
HMR_1770,1
HMR_1807,1
HMR_1834,1
HMR_1847,1
HMR_1928,1
HMR_1941,1
HMR_1948,1
HMR_1967,1
HMR_1970,1
HMR_1976,1
HMR_1979,1
HMR_1988,1
HMR_1989,1
EX_xol27oh_e,0
XOL25OHtr,3
EX_dsmsterol_e,0
CHSTEROLSte,3
13_CIS_RETNte,1
CE1617te,1
EX_CE1617_e,0
IDL_HSSYN,4
IDL_HSDEG,4
HDL_HSSYN,4
EX_34dhoxmand_e,0
FNA5MOXAMte,3
EX_fna5moxam_e,0
EX_CE7085_e,0
CE1401te,3
EX_CE1401_e,0
EX_glucys_e,0
TYRDOPOX,2
DOPA4SFt,1
EX_dopa4glcur_e,0
EX_dopa3glcur_e,0
DOPACHRMDC,1
CE5026t,1
CYSGLYPTASEe_1,0
CE1261t,1
HMR_1990,1
HMR_1991,1
HMR_2288,1
HMR_2292,1
HMR_2293,1
HMR_2295,1
HMR_2334,1
HMR_2338,1
HMR_2345,1
HMR_2349,1
HMR_2355,1
HMR_2356,1
HMR_2362,1
HMR_2363,1
HMR_2376,1
HMR_2433,1
HMR_2434,1
HMR_2436,1
HMR_2440,1
HMR_2472,1
HMR_2484,1
HMR_2495,1
HMR_2670,1
HMR_2671,1
HMR_2675,1
HMR_2679,1
HMR_2684,1
HMR_2685,1
HMR_2686,1
HMR_2688,1
HMR_2689,1
HMR_2690,1
HMR_2691,1
HMR_2693,1
HMR_2695,1
DOPAOQNOX,2
NADPQNOXR,3
NADQNOXR,3
DACT,2
DACGST,3
TYRDHINDOX,3
EX_5cysdopa_e,0
CE2172t,0
ACER11r,3
ACER21g,0
ACER22g,3
ACER31r,0
BGAL1l,3
CRMte,3
EX_gluside_hs_e,0
GA1tl,0
GALGLUSIDEtg2,0
GLUSIDEte,3
GLUSIDEtl,0
HEXAHBl,0
NEU11l,3
NEU22,3
NEU310e,2
NEU33e,1
NEU36e,1
NEU39e,0
SMSn,2
SPHK11,0
SPHK21n,1
SPHMYLNtl2,2
SPMD3n,1
RE3477C1,2
WHTSTSTERONEtr,3
TETTET6COAtm,3
TETPENT6COAtm,0
DAG_HStg,1
HMR_2697,1
HMR_2699,1
HMR_2701,1
HMR_2702,1
HMR_2703,1
HMR_2707,1
HMR_2708,1
HMR_2709,1
HMR_2712,1
HMR_2713,1
HMR_2715,1
HMR_2718,1
HMR_2727,1
HMR_2733,1
HMR_9665,1
HMR_2986,1
HMR_2989,1
HMR_2990,1
HMR_2998,1
HMR_3001,1
HMR_3002,1
HMR_3003,1
HMR_3018,1
HMR_3053,1
HMR_3056,1
HMR_3058,1
HMR_3064,1
HMR_3065,1
HMR_3066,1
HMR_3068,1
HMR_3069,1
ACOAO8p,1
HMR_3076,1
HMR_3094,1
HMR_3095,1
HMR_3098,1
HMR_3100,1
HMR_3107,1
HMR_3108,1
HMR_3109,1
HMR_3110,1
HMR_3112,1
HMR_3230,1
PHCRMtg,1
SPHGNtn,0
DHCRMter,4
PHSGPL11c,4
EX_34dhpe_e,0
DM_gm1_hs_n,0
DM_6hddopaqn_c,0
GALSIDEter,2
Rtotaltg,4
GD1Atg,4
HMR_0241,1
HMR_0242,1
HMR_0245,1
HMR_0247,1
HMR_0253,1
HMR_0255,1
HMR_0257,1
HMR_0261,1
HMR_0278,1
HMR_0279,1
HMR_0281,1
HMR_0287,1
HMR_0810,1
HMR_0390,1
HMR_0395,1
FACOAE1836Z9Z12Z,1
HMR_0406,1
HMR_0414,1
HMR_0418,1
HMR_0419,1
HMR_0422,1
HMR_0428,1
HMR_0431,1
HMR_0432,1
HMR_0435,1
HMR_0436,1
HMR_0438,1
HMR_0439,1
HMR_0467,1
G3PD2,1
G3PD,1
HMR_0942,1
HMR_0946,1
HMR_0950,1
HMR_0954,1
HMR_0962,1
HMR_0963,1
HMR_0979,1
HMR_0981,1
HMR_0987,1
HMR_1104,1
HMR_1126,1
HMR_3231,1
HMR_3232,1
HMR_3233,1
HMR_3235,1
HMR_3236,1
HMR_3237,1
HMR_3242,1
HMR_3245,1
HMR_3246,1
HMR_3296,1
HMR_3322,1
HMR_3326,1
HMR_3327,1
HMR_3329,1
HMR_3330,1
HMR_3331,1
HMR_3334,1
HMR_3337,1
HMR_3341,1
HMR_3344,1
HMR_3348,1
HMR_3350,1
HMR_3352,1
HMR_3396,1
HMR_3397,1
HMR_3406,1
HMR_3522,1
HMR_3627,1
HMR_3628,1
HMR_3629,1
HMR_3631,1
HMR_3633,1
HMR_3635,1
HMR_3642,1
HMR_3645,1
HMR_3646,1
HMR_3648,1
HMR_3649,1
HMR_3651,1
HMR_3652,1
HMR_3653,1
HMR_3654,1
HMR_3655,1
HMR_3659,1
HMR_3660,1
HMR_3663,1
HMR_3668,1
HMR_3669,1
HMR_3677,1
HMR_3678,1
HMR_3679,1
HMR_3680,1
HMR_3684,1
HMR_3687,1
HMR_3689,1
HMR_3690,1
HMR_3692,1
HMR_9669,1
HMR_6632,1
HMR_6647,1
HMR_6728,1
HMR_6729,1
HMR_1129,1
HMR_1135,1
HMR_1243,1
HMR_1280,1
HMR_1283,1
HMR_1307,1
HMR_1316,1
HMR_1317,1
HMR_1318,1
HMR_1321,1
HMR_1329,1
HMR_1332,1
HMR_1390,1
HMR_1477,1
HMR_1478,1
HMR_1490,1
HMR_1493,1
HMR_1494,1
HMR_1495,1
HMR_1504,1
HMR_1509,1
HMR_1516,1
HMR_1532,1
HMR_1540,1
HMR_1544,1
HMR_1545,1
HMR_1546,1
HMR_1548,1
HMR_1552,1
HMR_1557,1
LTHSTRLOR,1
HMR_1565,1
HMR_1620,1
HMR_1623,1
HMR_1651,1
HMR_1665,1
HMR_1681,1
HMR_1685,1
HMR_1701,1
HMR_1735,1
HMR_1992,1
HMR_1993,1
HMR_2002,1
HMR_2007,1
HMR_2011,1
HMR_2014,1
HMR_2087,1
HMR_2114,1
HMR_2127,1
HMR_2190,1
HMR_2217,1
HMR_2219,1
HMR_2259,1
HMR_2261,1
HMR_2262,1
HMR_2263,1
HMR_2264,1
HMR_2265,1
HMR_2266,1
HMR_2267,1
HMR_2269,1
HMR_2281,1
HMR_3520,1
HMR_2530,1
HMR_2535,1
HMR_2537,1
HMR_2540,1
HMR_2543,1
HMR_2558,1
HMR_2571,1
HMR_2585,1
HMR_2602,1
HMR_2608,1
HMR_2610,1
HMR_2611,1
HMR_2613,1
HMR_2622,1
HMR_2635,1
HMR_2644,1
HMR_6747,1
HMR_6755,1
HMR_6782,1
4CMCOAS,1
HMR_6786,1
HMR_6826,1
HMR_6834,1
HMR_6838,1
HMR_6839,1
HMR_6844,1
HMR_6874,1
HMR_6910,1
ICITt_x,1
HMR_6989,1
HMR_7198,1
HMR_7255,1
HMR_7278,1
HMR_7432,1
HMR_7628,1
PMI12346PS,1
HMR_7715,1
HMR_7724,1
HMR_7727,1
HMR_7755,1
HMR_7757,1
HMR_7758,1
HMR_7903,1
HMR_7947,1
HMR_7949,1
HMR_8084,1
HMR_8086,1
HMR_8287,1
HMR_8397,1
HMR_8399,1
LALDO2,1
HMR_8505,1
HMR_8510,1
ID3ACALDtm,1
HMR_8585,1
7DHCDCHOLabc,3
CA24GSc,4
CA24Gte,4
CA3St,3
CDCA24GSc,4
CDCA24GSr,4
CDCA24Gtr,2
CDCA3GSc,4
CDCA3GSr,4
CDCA3Gte,4
CDCA3Gtr,2
DCA24GSc,4
DCA24Gte,4
DCA24Gtr,2
DCA3GSc,4
DCA3Gte,4
DCA3Gtr,2
DCASULT,4
DM_3dhcdchol_c,0
DM_3dhchol_c,0
DM_3dhlchol_c,0
DM_cdca24g_c,0
DM_cdca3g_c,0
DM_dca3g_c,0
HDCA24GSc,4
HDCA24GSr,4
HMR_2650,1
HMR_2651,1
HMR_2653,1
CARN180t_m,1
HMR_2659,1
HMR_2661,1
VACCCPT2,1
HMR_2667,1
HMR_2669,1
HMR_2955,1
HMR_2956,1
HMR_2962,1
HMR_2964,1
HMR_2966,1
HMR_2968,1
HMR_2969,1
HMR_2971,1
HMR_2976,1
HMR_2977,1
HMR_2979,1
HMR_2980,1
HMR_2982,1
HMR_3117,1
ACOADH160_m,1
ACOADH120_m,1
HMR_3149,1
ACOADH60_m,1
HMR_3171,1
HMR_3173,1
HMR_3175,1
HMR_3177,1
HMR_3178,1
HMR_3179,1
HMR_3180,1
HMR_3181,1
HMR_3182,1
HMR_3183,1
HMR_3186,1
HMR_3187,1
HMR_3188,1
HMR_3194,1
HMR_3196,1
HMR_3197,1
HMR_3198,1
HMR_3199,1
HMR_3201,1
HMR_3202,1
HMR_3219,1
HMR_3223,1
HMR_3224,1
HMR_3491,1
HMR_3411,1
HMR_3422,1
HMR_3423,1
HMR_3424,1
HMR_3429,1
HMR_3446,1
HMR_3447,1
HMR_3451,1
HMR_3452,1
HMR_3454,1
HMR_3455,1
HMR_3698,1
HMR_3699,1
HMR_3701,1
HMR_3704,1
HMR_3705,1
HMR_3706,1
HMR_3707,1
HMR_3711,1
HMR_3717,1
HMR_3718,1
HMR_3721,1
HMR_3724,1
HMR_3726,1
HMR_3729,1
HMR_3737,1
HMR_3738,1
HMR_3740,1
HMR_3741,1
ARGDr,1
HMR_3859,1
HMR_3864,1
HMR_3867,1
HMR_3953,1
SMOX,1
CYTDK2,1
NADS1,1
NADDP,1
NADS1n,1
THRA,1
HMR_4422,1
HMR_4702,1
PPPGO2_1,1
BILIRED2,1
HMR_4771,1
PROAKGOX1,1
HMR_4777,1
HMR_4782,1
HMR_4783,1
HMR_4831,1
HDCA6GSr,4
HDCA6Gte,4
HYOCHOLabc,3
HYOCHOLtr,2
ICDCHOLabc,3
ICDCHOLt,3
ISOCHOLabc,3
ISOCHOLt2,3
LCA24GSc,4
LCA24GSr,4
LCA3GSc,4
LCA3Gte,4
LCA3Gtr,2
LCA3Sabc,3
LCA3St,3
LCASULT,4
M02155tr,2
TCA3Sabc,3
TCA3St,3
TCDCASULT,4
TDCASULT,4
THYOCHOLt2,4
TUDCA3Sabc,3
3HPVSthc,4
3ISPVStep,3
3ISPVSthc,4
4BHGLZABCt,3
4HATVACIDteb,4
4HATVACIDtep,3
4HATVACIDthc,3
4HATVLAChc,3
4HATVLACteb,4
4HATVLACtep,3
4HATVLACthc,3
56DHPVSteb,4
56EPPVSteb,4
6AHGLZtev,3
6BHGLZGLCABCt,3
6BHGLZGLCtev,3
6BHGLZtev,3
6EPSteb,4
6EPVStep,3
6EPVSthc,4
ATVLAChr,0
ATVLACtu,4
Am19CStev,3
CRGLZtev,3
CRVS1tev,3
CRVSATPtu,4
CRVSM1hr,3
CRVSM1teb,4
CRVSM23teb,4
CRVSM24tev,3
CRVStu,3
CRVSthc,4
CSASULPteb,3
CSASULPtev,3
CSAtu,4
CVM23GLUChc,4
DHGLZtev,3
DSPVStev,3
HMR_4964,1
HMR_5249,1
FE2utm,1
HMR_6359,1
HMR_6363,1
HMR_6364,1
HMR_6397,1
FADRx2,1
CLHCOtex,1
HMR_6550,1
MITKP,1
ITKPK,1
MI3PS,1
HMR_6595,1
HMR_6611,1
HMR_6617,1
HMR_6619,1
HMR_8776,1
HMR_9019,1
HMR_9177,1
HMR_9178,1
HMR_9179,1
HMR_9191,1
HMR_9583,1
HMR_9584,1
HMR_9602,1
HMR_9603,1
HMR_9613,1
HMR_9615,1
HMR_9620,1
HMR_9621,1
HMR_9627,1
HMR_9629,1
HMR_9634,1
HMR_9639,1
HMR_9652,1
HMR_9657,1
HMR_9662,1
DM_hdca6g_c,0
DM_hyochol_c,0
DM_lca3s_c,0
DM_tca3s_c,0
DM_tdca3s_c,0
DM_tudca3s_c,0
EX_3dhcdchol_e,0
EX_3dhdchol_e,0
EX_cdca3g_e,0
EX_dca24g_e,0
EX_dca3g_e,0
EX_gca3s_e,0
EX_gcdca3s_e,0
EX_gdca3s_e,0
EX_gudca3s_e,0
EX_hca24g_e,0
EX_hca6g_e,0
EX_hyochol_e,0
EX_lca24g_e,0
EX_lca3s_e,0
EX_tcdca3s_e,0
EX_udca3s_e,0
GCA3Sabc,3
GCDCA3St,3
GCDCASULT,4
GDCA3Sabc,3
GDCASULT,4
GUDCA3Sabc,3
GUDCA3St,3
HCA24GSc,4
HCA24Gte,4
HCA6GSc,4
HCA6GSr,4
UCHOLt2,3
UDCASULT,4
UDCHOLt2,3
12HTACRtu,3
1513TACRtep,3
15DMTtep,3
2HATVLAChc,3
2HATVACIDhc,3
2HATVACIDteb,4
2HATVACIDtep,3
2HATVLACteb,4
2HATVLACtep,3
7AHGLZABCt,3
7BHGLZtev,3
ACMPGLUTtep,4
ACMPGLUtep,3
ACMPdt,2
ACMPthc,3
FVSteb,3
FVStu,3
GLZtd,3
IBUPGLUCtchep,2
IBUPGLUCtpvb,2
IBUP_Rtdhep,3
IBUP_Stdhep,3
IBUP_Stdu,3
RSVGLUChc,3
RSVtev,3
SMVACIDATPteb,3
SMVACIDtev,3
SMVGLUCLAChep,4
SMVGLUChep,4
SMVHYDROhep,4
SMVthep,3
TACRDtsc,4
TACRtu,4
TLACFVShc,3
TMDOATPtsc,2
TMDOATthc,4
TRIPVStev,3
EX_M01966_e,0
EX_M02155_e,0
EX_M01989_e,0
EX_M01881_e,0
EX_M03131_e,0
EX_hretn_e,0
SK_ile__L_c,0
SK_leu__L_c,0
SK_met__L_c,0
SK_phe__L_c,0
SK_trp__L_c,0
SK_asp__L_c,0
SK_cys__L_c,0
SK_gln__L_c,0
SK_glu__L_c,0
SK_ser__L_c,0
SK_gly_c,0
SK_4abut_l,0
DM_CE1261_c,0
DM_4glu56dihdind_c,0
DM_5cysdopa_c,0
DM_dopa_c,0
DM_ach_c,0
DM_hista_c,0
DM_kynate_c,0
DM_1a2425thvitd2_m,0
DM_btn_m,0
DM_btn_n,0
DCMPtm,0
DM_protein_c,0
ATPS4mi,0
CYOR_u10mi,0
Htmi,0
NADH2_u10mi,0
CYOOm3i,0
ALLOP1tu,4
ALLOPtepvb,3
AM1ACStep,3
AM1CCStev,3
AM9CSAteb,3
AM9CSAtep,3
ATVACIDMCTtu,3
ATVACIDhc,3
ATVACIDhr,0
ATVACYLGLUChc,4
ATVETHGLUChc,4
ATVLACThc,3
ATVLACh2r,4
LSTNM7TDhc,2
LSTNtd,2
LVSTPGPtu,4
LVSTtu,3
MDZtd,3
MERACMPtep,4
MHGLZABCt,3
MHGLZtev,3
OXYPthc,3
OXYPtepv,3
PTVSTGLUChc,4
PTVSTLAChc,4
PTVSThc,4
PTVSTtu,4
PVSATPtu,4
PVSGLUCteb,4
PVSHtu,3
PVSOATPtu,4
ATVACIDitr,0
ATVLACitr,0
RSVitr,0
SMVACIDitr,0
1A25HVITD2tm,0
EX_C13856_e,0
EX_M00003_e,0
EX_M00010_e,0
EX_M00017_e,0
EX_M00021_e,0
EX_M00260_e,0
EX_M00265_e,0
EX_M01207_e,0
EX_M02613_e,0
EX_M03045_e,0
EX_M03153_e,0
FBP26,0
FCLTm,2
FCOAH2,2
FE2tm,2
FOLR2,2
FOLt2_1,4
FPGS3m,4
FPGS6,4
FPGS8,4
FPGS9m,4
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,2
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,2
FUCACGALFUCGALACGLCGALGLUSIDEtg,2
FUCACNGALACGLCGALGLUSIDEtg,2
FUCASE2e,4
FUCFUC12GAL14ACGLCGALGLUSIDEte,2
FUCFUC12GAL14ACGLCGALGLUSIDEtg,2
FUCFUCGALACGLCGALGLUSIDEte,2
FUCFUCGALACGLCGALGLUSIDEtg,2
FUCGAL14ACGLCGALGLUSIDEte,2
FUCGAL14ACGLCGALGLUSIDEtg,2
FUCGALFUCGALACGLCGALGLUSIDEte,2
FUMm,0
FUMSO3tm,4
FUMTSULtm,4
FUT11g,4
FUT12g,4
FUT14g,4
FUT17g,4
FUT18g,4
FUT33g,4
FUT34g,4
FUT35g,4
FUT910g,4
FUT92g,4
FUT93g,4
FUT95g,4
FUT98g,4
G14T18g,4
G14T19g,4
G14T3g,4
G14T4g,4
G3PD2m,2
G5SADrm,4
G6Pter,4
GAL3ST11,4
GAL3ST12,4
GALASE11ly,4
GALASE14ly,4
GALASE18ly,4
GALASE3ly,4
GALASE5ly,4
GALASE6ly,4
GALC,4
GALFUC12GAL14ACGLCGALGLUSIDEte,2
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,2
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,2
GALGALGALTHCRMte,1
GALGLUSIDEtg,1
GALGLUSIDEtl,1
GALGT1,4
GALGT4,4
GALNTg,0
GALOR,2
GALTg,4
GAMt1r,4
GAO1,4
GAO2,4
GAO2g,4
GASNASE3ly,4
GBAl,4
GCALDDm,2
GCC2am,4
GCC2bim,4
GCC2cm,4
GCCbim,4
GCCcm,4
GCHOLAt,4
GCHOLAtx,2
GCNTg,4
GD1B2tg,1
GD1Ctg,1
GDPtg,1
GGH_10FTHF5GLUl,4
GGH_10FTHF6GLUl,4
GGH_5DHFl,4
GGH_6THFl,4
GGH_7DHFl,4
GGH_7THFl,4
GGNG,4
GGT_L,0
GGT5r,4
GGT6,2
GLACO,2
GLACter,1
GLBRAN,4
GLCAASE1ly,4
GLCAASE5ly,4
GLCAE1g,2
GLCAE2g,4
GLCAT2g,4
GLCAT3g,4
GLCAT9g,4
GLCATg,4
GLCMter,2
GLCNACASE1ly,4
GLCNACASE2ly,4
GLCNACASE3ly,4
GLCNACASE4ly,4
GLCNACT1g,4
GLCNACT3g,4
GLCNACT4g,4
GLCt1,4
GLCt2_2,4
GLCtg,4
GLCURter,1
GLCURtly,4
GLDBRAN,4
GLNLASEer,2
GLNSERNaEx,4
GLNTHRNaEx,4
GLNtN1,4
GLU5Km,2
GLUCYS,4
GLUDC,4
GDHm,4
GLUDym,4
GluForTx,4
GLUNm,4
GLUt2m,4
GLUt7l,1
GLUTCOADHm,2
GLUtr,1
GLUVESSEC,4
GLXtm,1
GLYATm,2
GLYBtm,2
GLYC3Ptm,2
GLYCLTDy,4
GLYCtm,0
GLYCTO1p,4
GLYKm,2
GLYOXm,4
GLYtp,2
GP1CALPHAte,1
GP1Cte,1
GP1Ctg,1
GPIAT,4
GPIMTer_U,4
GQ1BALPHAtg,1
GQ1Bte,1
GRTTx,4
GSNt,4
GSNt4,4
GSNtl,4
GTHOr,2
GTHPe,4
GTHRDt,2
GTHRDtr,1
GTMLTe,4
GUACYC,4
GUAD,4
H2ETer,2
H2MTer_U,4
H2O2tly,2
H2O2tn,2
H2O2tp,2
H2Otly,1
H2Otm,4
H2Otn,1
H2Otp,1
H3ETer,2
H5MTer_U,4
H6_ET2er,4
H6_ETer,2
H6MTer_U,4
H7_ETer,2
H7MTer_U,4
H7_TAer,4
H8TAer,4
HACD1m,1
HAS2,4
HDCAter,1
HDCEAt,2
HEX10,1
HEXCCOAtx,2
HGNTOR,4
HIBDm,4
HISTASE,4
HISTAtu,4
HIStiDF,4
HIStN1,4
HKt,4
HKYNH,4
HMGCOAS,4
HOXG,0
HPCLx_1,4
HPDCACRNt,4
HPDCAt,2
HPYRDC,2
HPYRRy,4
HRETNtn,2
HS1ly,4
HS3ly,4
HS4ly,4
HSAT1ly,4
HSAT4ly,4
HSD11B1r,4
HSD11B2r,4
HSD17B1,4
HSD17B2r,4
HSD3A2r,0
HSD3B11r,4
HSD3B13r,4
HSD3B2r,4
HSPGtly,2
Htg,2
Htr,1
HYPOE,4
ICDHxm,0
ICDHym,4
IDOAASE1ly,4
IDOAASE2ly,4
ILEtec,4
INSt4,4
IPDDIx,4
It,4
ITCOAL1m,2
KDNH,1
KSII_CORE2t,2
KSII_CORE4tly,2
Kt3g,4
KYN,4
KYNAKGAT,4
LCADm,2
LCAT1e,4
LDH_Lm,4
LEUKTRA4t,2
LEUKTRD4tr,1
LEUt4,4
LEUt5m,4
LEUtec,4
LFORKYNHYD,1
LGNCt,2
LINKDEG4ly,2
L_LACDcm,2
L_LACtm,0
LNELDCCPT1,4
LNELDCCPT2,4
LNELDCCRNt,4
LNELDCt,2
LNLNCACPT1,4
LNLNCACPT2,4
LNLNCACRNt,4
LNLNCGCPT1,4
LNS14DM,4
LNSTLSr,2
LPCHOLt,2
LPCOXp,4
LPS,4
LPS2e,2
LPS3,4
LRAT,4
LSTO2r,4
LTA4H,4
LTD4DP,4
LYSOXp,2
LYSt5r,4
LYStip,2
MACOXO,4
MAGt,2
MALSO3tm,4
MALSO4tm,4
MALTSULtm,4
MAOLNOR,4
MAOX,2
MCCCrm,4
MCD,4
MCDm,4
MCITS,2
MDHm,0
ME2,0
MEOHtly,1
MEPIVESSte_cho,2
MERCPLACCYSt,2
METLEUex,4
METt4,4
MEVK1x,4
MGCHrm,4
MGSA,4
MI13PP,2
MI14P4P,2
MI14Ptn,1
MI1PS,4
MI34PP,4
MINOHPtn,1
MMSAD3m,4
MTAP,4
MTHFDm,4
MTHGXLt,2
N4Tg,0
NACASPtm,2
NACHEX11ly,4
NACHEX12ly,4
NACHEX14ly,4
NACHEX15ly,4
NACHEX18ly,4
NACHEX19ly,4
NACHEX21ly,4
NACHEX22ly,4
NACHEX23ly,4
NACHEX24ly,4
NACHEX2ly,4
NACHEX4ly,4
NACHEXA14ly,4
NACHEXA16ly,4
NACHEXA17ly,4
NACHEXA19ly,4
NACHEXA1ly,4
NACHEXA22ly,4
NACHEXA6ly,4
NACHEXA8ly,4
NADHtpu,0
NADPHtxu,1
NADPN,2
NADPNe,4
NAGA2ly,4
NAGAly,4
NAGLCAly,1
NAHCO3_HCLt,4
NaKt_1,4
NAt,4
NAt5,4
NAtx,1
NCAMUP,2
NCKt,4
NCNt,4
NDP3ex,4
NDP6,2
NDP7er,2
NDP7ex,4
NDPK10,4
NDPK10n,4
NDPK1m,2
NDPK1n,4
NDPK2n,4
NDPK3n,4
NDPK5m,2
NDPK5n,4
NDPK6n,4
NDPK8m,2
NDPK8n,4
NH4t3r,4
NKCCt,4
NMNATm,4
NMNATn,4
NMNAT,4
NMNS,4
NMNtn,2
NNATn,4
NNMT,4
NORANMT,4
NOS1,4
NOt,1
NP1,2
NRPPHRSFt,1
NRPPHRt4_2_r,4
NRPPHRtu,4
NRPPHRVESSEC_1,4
NTD2e,2
NTD4l,4
NTD5l,4
NTD7l,4
NTP3e,4
O2St,2
O2Stx,2
O2tm,1
O2tp,1
OAGD3te,1
OAGD3tg,1
OAGT3te,1
OAGT3tg,1
OCDCAt,2
OCDCEAt,2
OCOAT1m,4
OCTAt,2
ODECOAtx,2
OIVD1m,4
OIVD3m,4
OPAH,4
ORETNF2,2
ORETNtn,2
ORETNtn2,2
ORNt3m,4
ORNTArm,4
ORPT,4
OXAHCOtex,2
P45011A1m,4
P45011B11m,4
P45011B12m,4
P45017A1r,4
P45019A2r,4
P4501B1r,4
P45021A2r,4
P45027A12m,4
P45027A16m,4
P45027A1m,4
P4502C93,4
P45039A1r,4
P4503A43r,2
P4503A7r,4
P4504B1r,4
P4504F121r,4
P4508B13r,4
P450SCC1m,0
P5CDm,4
P5CRxm,2
PA_HStg,2
PA_HStn,2
PACCOAL,2
PAFH,4
PAFHe,4
PAFS,0
PAIL4P_HStn,1
PAN4PP,2
PCHOL_HStg,2
PCHOLPm_hs,4
PCLAD,4
PCm,4
PCt,4
PI3P3Pn,2
GCPNn,4
PDX5POi,4
PE_HSter,2
PE_HStm,1
PEAMNO,2
PEFLIPm,4
PEPCK_re,0
PEPCKm,0
PEt,2
PETOHMm_hs,2
PETOHMr_hs,2
PFK26,0
PGDIr,4
PGESr,4
PGISr,4
PGS,4
PGSr,4
PHACCOAGLNAC,2
PHCDm,2
PHEtec,4
PHETHPTOX2,4
PI345P3P,4
PI345P3Pn,4
PI345P5Pn,2
PI3P5K,2
PI45P3Kn,2
PI45P4P,1
PI45P5Pn,2
PI45PLC,4
PI4P3K,4
PI4P5K,4
PI4P5Kn,2
PI4PP,2
PI5P3K,1
PI5P4K,4
PRODt2r,2
PROSTGD2t,4
PROSTGE1t3,4
PIK3,4
PIK3n,2
PIK4,4
PIK5,4
PMEVKx,4
PMI12346PHn,4
PMTCOAtx,2
PNTOt5_1,4
PPAn,1
PPAtr,2
PPAtm,4
PPItx,1
PRAGSr,4
PRDX,0
PRGNLONEtm,1
PRISTANALtx,1
PROSTGF2t,4
PROSTGH2t,2
PROSTGI2tr,1
PSDm_hs,4
